,Id,User,Rating,Date Posted,Negativity_Score,Neutrality_Score,Positivity_Score,Compound_Score,Error,Evaluated_User_Rating
257,tt0101640_0,jeff_stryker,10/10,7 November 2000,0.053,0.806,0.141,0.9886,-0.5700000000000038,1.0
258,tt0101640_1,DeeNine-2,10/10,12 February 2001,0.08,0.783,0.137,0.9949,-0.2550000000000052,1.0
259,tt0101640_2,Deidra,10/10,29 November 2004,0.123,0.786,0.091,-0.8667,-93.33500000000001,1.0
260,tt0101640_3,urlamajor,,27 December 2003,0.057,0.823,0.121,0.8437,,
261,tt0101640_4,gbheron,10/10,26 December 2000,0.023,0.874,0.103,0.8481,-7.594999999999996,1.0
262,tt0101640_5,jonr-3,10/10,3 March 2004,0.091,0.783,0.127,0.8338,-8.309999999999995,1.0
263,tt0101640_6,GlowstickChick,8/10,9 November 2001,0.093,0.735,0.172,0.9606,22.537499999999987,0.8
264,tt0101640_7,joe_ng29,10/10,16 August 2004,0.063,0.779,0.158,0.9236,-3.820000000000001,1.0
265,tt0101640_8,Marta,10/10,17 October 1998,0.088,0.8,0.112,0.6065,-19.674999999999997,1.0
266,tt0101640_9,two-rivers,10/10,20 March 2000,0.103,0.786,0.112,0.4069,-29.654999999999998,1.0
267,tt0101640_10,Delmare,10/10,12 August 2008,0.056,0.853,0.091,0.9554,-2.2299999999999986,1.0
268,tt0101640_11,pooch-8,,2 February 1999,0.071,0.788,0.141,0.8832,,
269,tt0101640_12,patita-1,9/10,7 March 2002,0.088,0.714,0.199,0.9913,10.627777777777766,0.9
270,tt0101640_13,Xstal,8/10,25 May 2020,0.125,0.735,0.14,0.5707,-1.8312500000000065,0.8
271,tt0101640_14,john-ruffle,10/10,11 July 2006,0.088,0.801,0.111,0.9169,-4.154999999999998,1.0
272,tt0101640_15,studentgrant75,9/10,7 January 2010,0.046,0.882,0.072,0.6801,-6.661111111111118,0.9
273,tt0101640_16,olgaryabaya,8/10,13 June 2006,0.138,0.75,0.112,-0.976,-98.5,0.8
274,tt0101640_17,tedg,,19 March 2008,0.056,0.861,0.083,0.9055,,
275,tt0101640_18,tomaspatricio,9/10,4 July 2006,0.029,0.824,0.148,0.9902,10.566666666666661,0.9
276,tt0101640_19,Danimal-7,,18 February 2003,0.123,0.733,0.144,0.9527,,
277,tt0101640_20,hron,,24 September 2000,0.013,0.852,0.135,0.9725,,
278,tt0101640_21,hcour,10/10,19 November 2007,0.125,0.811,0.065,-0.9958,-99.79,1.0
279,tt0101640_22,larrysmile1,10/10,24 March 2006,0.031,0.829,0.14,0.9733,-1.3349999999999973,1.0
280,tt0101640_23,Terrell-4,10/10,10 May 2008,0.093,0.799,0.108,0.9484,-2.5800000000000045,1.0
281,tt0101640_24,odnabstar43,9/10,9 August 2006,0.023,0.806,0.171,0.9678,9.32222222222222,0.9
282,tt0101641_0,zzmale,10/10,21 November 2003,0.137,0.8,0.062,-0.7935,-89.675,1.0
283,tt0101641_1,JohnSeal,5/10,1 August 2002,0.07,0.8,0.129,0.6977,69.77,0.5
284,tt0101641_2,The-Sarkologist,3/10,20 July 2013,0.107,0.843,0.05,-0.9703,-95.05000000000001,0.3
285,tt0102917_0,devil.plaything,,24 September 2001,0.078,0.771,0.151,0.9908,,
286,tt0102917_1,InzyWimzy,10/10,4 August 2002,0.06,0.766,0.174,0.9811,-0.9449999999999958,1.0
287,tt0102917_2,ChungMo,8/10,14 April 2007,0.085,0.802,0.113,0.9456,21.599999999999994,0.8
288,tt0102917_3,dv-39,8/10,17 March 2008,0.141,0.686,0.173,0.9654,22.837499999999995,0.8
289,tt0102917_4,idontknowiknowthatidontknow,10/10,7 September 2010,0.021,0.831,0.148,0.9764,-1.1800000000000033,1.0
290,tt0102917_5,chowmanfu,10/10,4 March 2013,0.069,0.849,0.082,0.2533,-37.334999999999994,1.0
291,tt0102917_6,y2mckay,4/10,12 February 2005,0.051,0.857,0.092,0.8409,130.11249999999998,0.4
292,tt0102917_7,dchute,,17 August 2005,0.083,0.899,0.018,-0.7553,,
293,tt0102917_8,johnlewis,9/10,4 October 2000,0.098,0.882,0.021,-0.945,-96.94444444444444,0.9
294,tt0103762_0,gmwhite,9/10,15 April 2005,0.0,0.89,0.11,0.9451,8.061111111111112,0.9
295,tt0103762_1,zzmale,9/10,12 December 2003,0.0,0.96,0.04,0.0772,-40.15555555555556,0.9
296,tt0104800_0,zzmale,,10 March 2004,0.089,0.82,0.091,-0.1753,,
297,tt0105197_0,Junker-2,9/10,14 February 2004,0.042,0.799,0.159,0.9907,10.594444444444436,0.9
298,tt0105197_1,Charlie-209,,7 December 2000,0.038,0.833,0.129,0.9865,,
299,tt0105197_2,jtur88,10/10,25 November 2000,0.019,0.839,0.142,0.9747,-1.265000000000005,1.0
300,tt0105197_3,DeeNine-2,9/10,6 February 2001,0.037,0.827,0.136,0.9949,10.827777777777769,0.9
301,tt0105197_4,danstephan3000,10/10,14 September 2004,0.053,0.804,0.143,0.9979,-0.10499999999999954,1.0
302,tt0105197_5,meebly,8/10,4 December 1998,0.056,0.804,0.14,0.9845,24.031250000000004,0.8
303,tt0105197_6,panicwatcher,10/10,13 April 2001,0.029,0.863,0.108,0.9833,-0.835000000000008,1.0
304,tt0105197_7,mybiglarch,8/10,18 September 2007,0.124,0.71,0.166,0.8053,12.831249999999988,0.8
305,tt0105197_8,ironhorse_iv,7/10,24 February 2013,0.077,0.789,0.134,0.9913,42.23571428571428,0.7
306,tt0105197_9,charles_li7,10/10,9 February 2010,0.018,0.893,0.09,0.7902,-10.489999999999998,1.0
307,tt0105197_10,chaos-rampant,,23 October 2015,0.07,0.786,0.144,0.993,,
308,tt0105197_11,zetes,7/10,19 June 2006,0.133,0.731,0.136,-0.5142,-65.3,0.7
309,tt0105197_12,gavin6942,6/10,2 May 2016,0.03,0.884,0.086,0.8533,54.44166666666666,0.6
310,tt0105197_13,jonathanmsw-53090,10/10,22 February 2021,0.015,0.779,0.207,0.9974,-0.1300000000000079,1.0
311,tt0105197_14,y-26698,9/10,11 June 2020,0.0,0.745,0.255,0.7351,-3.605555555555553,0.9
312,tt0105197_15,stefanopertile,9/10,12 April 2020,0.06,0.762,0.178,0.8661,3.6722222222222123,0.9
313,tt0105197_16,badtothebono,4/10,28 June 2006,0.109,0.748,0.142,0.8965,137.0625,0.4
314,tt0105197_17,LA_Songs,,28 July 2003,0.121,0.753,0.126,0.5787,,
315,tt0105197_18,redguy,10/10,13 October 2000,0.09,0.81,0.1,0.2748,-36.260000000000005,1.0
316,tt0105197_19,cherold,5/10,11 February 2020,0.074,0.799,0.127,0.847,84.7,0.5
317,tt0105197_20,tieman64,,23 August 2014,0.086,0.818,0.095,-0.1144,,
318,tt0105197_21,DukeEman,7/10,7 January 2002,0.0,0.784,0.216,0.8805,34.321428571428584,0.7
319,tt0105197_22,pingvuiini,,24 May 2003,0.035,0.848,0.117,0.9681,,
320,tt0105197_23,Meganeguard,8/10,1 January 2006,0.059,0.826,0.114,0.9914,24.4625,0.8
321,tt0105197_24,sddavis63,4/10,5 August 2008,0.11,0.772,0.117,0.7673,120.9125,0.4
322,tt0105842_0,BrianDanaCamp,,7 July 2003,0.104,0.803,0.092,-0.9292,,
323,tt0105842_1,The_Phantom_Projectionist,6/10,25 November 2015,0.127,0.728,0.146,0.9015,58.458333333333336,0.6
324,tt0105842_2,ckormos1,7/10,18 August 2017,0.148,0.69,0.161,-0.1035,-35.964285714285715,0.7
325,tt0105842_3,Leofwine_draca,4/10,26 January 2018,0.127,0.673,0.201,0.9293,141.1625,0.4
326,tt0105863_0,TheBigSick,,7 September 2017,0.147,0.853,0.0,-0.8807,,
327,tt0105863_1,zzmale,,9 April 2004,0.104,0.896,0.0,-0.9052,,
328,tt0105895_0,zzmale,,31 March 2004,0.095,0.79,0.114,0.5467,,
329,tt0105903_0,vonvegas,3/10,13 February 2000,0.057,0.867,0.076,0.2441,107.35000000000001,0.3
330,tt0105903_1,southhampton,3/10,22 May 2000,0.1,0.757,0.143,0.9548,225.8,0.3
331,tt0105903_2,zzmale,,5 April 2004,0.051,0.876,0.073,0.5994,,
332,tt0106332_0,Bobak!,9/10,27 May 1999,0.098,0.792,0.11,0.2066,-32.96666666666667,0.9
333,tt0106332_1,SilencioDrive,10/10,16 August 2003,0.088,0.751,0.16,0.9134,-4.33,1.0
334,tt0106332_2,Nazi_Fighter_David,8/10,18 May 2008,0.102,0.797,0.101,0.2235,-23.531250000000004,0.8
335,tt0106332_3,Pooty-T,,20 January 1999,0.014,0.685,0.301,0.9956,,
336,tt0106332_4,bluzman,10/10,19 May 2002,0.069,0.862,0.069,-0.6393,-81.965,1.0
337,tt0106332_5,pingvuiini,,14 April 2003,0.085,0.792,0.123,0.9614,,
338,tt0106332_6,sarahgoh,,22 March 2000,0.01,0.878,0.112,0.9428,,
339,tt0106332_7,mac_alain,10/10,17 February 2005,0.055,0.83,0.115,0.9373,-3.134999999999999,1.0
340,tt0106332_8,pete-95,10/10,14 February 1999,0.15,0.766,0.085,-0.6597,-82.985,1.0
341,tt0106332_9,Demoor,9/10,2 December 2010,0.018,0.783,0.199,0.9707,9.483333333333324,0.9
342,tt0106332_10,clowns_n_cookies,,12 January 2004,0.033,0.681,0.287,0.9913,,
343,tt0106332_11,sjtunaoe,10/10,8 May 2019,0.011,0.843,0.146,0.9807,-0.9649999999999936,1.0
344,tt0106332_12,Mitch-38,10/10,14 January 2001,0.038,0.768,0.194,0.9698,-1.5100000000000002,1.0
345,tt0106332_13,DeeNine-2,8/10,1 January 2000,0.022,0.808,0.17,0.995,24.6875,0.8
346,tt0106332_14,ynotmd,8/10,8 March 2006,0.103,0.801,0.096,-0.6917,-80.73125,0.8
347,tt0106332_15,o-72009,10/10,26 December 2019,0.051,0.817,0.133,0.948,-2.6000000000000023,1.0
348,tt0106332_16,ianjordanjp,,8 December 2004,0.116,0.806,0.077,-0.5719,,
349,tt0106332_17,Auselan,9/10,22 August 2001,0.167,0.68,0.152,-0.9367,-96.48333333333332,0.9
350,tt0106332_18,p-seed-889-188469,8/10,8 August 2014,0.108,0.752,0.14,0.9815,23.843749999999996,0.8
351,tt0106332_19,Desertman84,10/10,2 December 2011,0.035,0.825,0.139,0.9885,-0.5749999999999922,1.0
352,tt0106332_20,Chrysanthepop,,5 January 2009,0.037,0.826,0.138,0.9792,,
353,tt0106332_21,joseph19890930,10/10,25 January 2019,0.079,0.593,0.328,0.9771,-1.144999999999996,1.0
354,tt0106332_22,danstephan3000,10/10,28 September 2004,0.16,0.697,0.143,-0.7976,-89.88000000000001,1.0
355,tt0106332_23,tedg,,22 May 2002,0.039,0.852,0.109,0.9558,,
356,tt0106332_24,Danimal-7,,27 February 2003,0.096,0.735,0.168,0.9957,,
357,tt0106378_0,An_American_in_Paris,8/10,10 January 2005,0.086,0.858,0.056,-0.9511,-96.94375,0.8
358,tt0106378_1,how821017,8/10,31 July 2005,0.077,0.847,0.076,0.197,-25.1875,0.8
359,tt0106378_2,lionel2,1/10,20 July 2003,0.224,0.75,0.026,-0.9448,-72.39999999999999,0.1
360,tt0106378_3,zzmale,1/10,16 December 2003,0.185,0.757,0.058,-0.8934,-46.69999999999999,0.1
361,tt0106532_0,zzmale,9/10,18 December 2003,0.189,0.778,0.033,-0.8689,-92.71666666666667,0.9
362,tt0106602_0,zzmale,,17 March 2004,0.073,0.783,0.144,0.8934,,
363,tt0106617_0,zzmale,10/10,2 December 2003,0.041,0.902,0.057,0.2294,-38.53,1.0
364,tt0106617_1,jedik-1,,18 October 2004,0.033,0.896,0.071,0.6119,,
365,tt0106643_0,zzmale,10/10,30 November 2003,0.137,0.799,0.064,-0.296,-64.8,1.0
366,tt0106771_0,hayabusa-1,,9 December 2002,0.125,0.779,0.095,-0.9673,,
367,tt0106771_1,7echnoid,8/10,9 April 2003,0.033,0.867,0.1,0.8539,15.868749999999988,0.8
368,tt0106771_2,cwhjr,,18 June 1999,0.151,0.784,0.065,-0.9589,,
369,tt0106771_3,cwhjr,,11 June 1999,0.15,0.786,0.064,-0.9589,,
370,tt0106772_0,eddiechongky,8/10,27 December 2017,0.061,0.723,0.216,0.9975,24.843749999999996,0.8
371,tt0106772_1,zzmale,10/10,1 December 2003,0.062,0.65,0.288,0.9326,-3.3700000000000063,1.0
372,tt0106772_2,zzmale,10/10,4 December 2003,0.049,0.735,0.216,0.872,-6.400000000000006,1.0
373,tt0106937_0,Robo-19,10/10,21 April 1999,0.025,0.796,0.179,0.8422,-7.889999999999997,1.0
374,tt0106937_1,InzyWimzy,10/10,4 July 2002,0.066,0.751,0.184,0.9747,-1.265000000000005,1.0
375,tt0106937_2,bob the moo,,9 November 2004,0.091,0.672,0.236,0.9989,,
376,tt0106937_3,Retribution15,8/10,8 January 2005,0.025,0.674,0.301,0.9938,24.612499999999997,0.8
377,tt0106937_4,Bulimia Nervosa,10/10,24 May 2001,0.071,0.591,0.338,0.9701,-1.4950000000000019,1.0
378,tt0106937_5,niz,8/10,20 January 1999,0.12,0.696,0.183,0.8158,13.487499999999986,0.8
379,tt0106937_6,Scoats,,16 June 2002,0.012,0.778,0.211,0.9808,,
380,tt0106937_7,Jenz at Bullets n Babes DVDs,7/10,24 February 1999,0.104,0.797,0.099,0.204,-13.999999999999998,0.7
381,tt0106937_8,Grave44,10/10,27 May 2002,0.129,0.714,0.157,0.9391,-3.0449999999999977,1.0
382,tt0106937_9,gorytus-20672,10/10,22 April 2021,0.0,0.857,0.143,0.6901,-15.494999999999992,1.0
383,tt0106937_10,Leofwine_draca,7/10,16 August 2016,0.104,0.715,0.181,0.9821,41.578571428571436,0.7
384,tt0106937_11,Nick_Vorobyov,,29 June 2001,0.058,0.638,0.305,0.9849,,
385,tt0106937_12,zzmale,10/10,2 December 2003,0.183,0.757,0.06,-0.8764,-93.82,1.0
386,tt0106937_13,leonblackwood,2/10,4 December 2014,0.147,0.707,0.145,0.4507,262.675,0.2
387,tt0106937_14,liolidis8,2/10,19 March 2002,0.102,0.72,0.178,0.7312,332.8,0.2
388,tt0107158_0,samyanari,9/10,28 January 2003,0.047,0.843,0.111,0.9808,10.044444444444437,0.9
389,tt0107158_1,Mart-13,10/10,6 March 1999,0.0,0.925,0.075,0.4404,-27.980000000000004,1.0
390,tt0107158_2,dbborroughs,5/10,18 September 2006,0.061,0.808,0.132,0.9335,93.35,0.5
391,tt0107158_3,waywaywise,5/10,26 November 2007,0.122,0.81,0.068,-0.8569,-85.69,0.5
392,tt0107161_0,Flaming_Dragon,10/10,4 January 2003,0.091,0.675,0.234,0.9932,-0.34000000000000696,1.0
393,tt0107161_1,poe-48833,10/10,28 December 2015,0.058,0.842,0.1,0.8451,-7.745000000000002,1.0
394,tt0107358_0,howard.schumann,,2 December 2002,0.104,0.763,0.133,0.9707,,
395,tt0107358_1,MartinHafer,8/10,29 November 2005,0.102,0.839,0.059,-0.9624,-97.65000000000002,0.8
396,tt0107358_2,IRG63,10/10,21 December 2007,0.15,0.828,0.022,-0.9348,-96.74000000000001,1.0
397,tt0107358_3,QueenofBean,,19 October 2003,0.199,0.676,0.125,-0.6956,,
398,tt0107358_4,beejames,,11 April 2003,0.124,0.848,0.028,-0.9639,,
399,tt0107358_5,fubar-2,9/10,16 April 1999,0.044,0.801,0.156,0.9313,7.2944444444444425,0.9
400,tt0107358_6,billcr12,8/10,10 May 2012,0.121,0.768,0.111,0.0772,-32.67500000000001,0.8
401,tt0107358_7,khanbaliq2,9/10,1 May 2010,0.16,0.767,0.073,-0.8807,-93.37222222222222,0.9
402,tt0107358_8,saymonja-148-363330,,13 October 2011,0.055,0.921,0.025,-0.6597,,
403,tt0107358_9,barker79,10/10,2 January 2001,0.125,0.75,0.125,0.0129,-49.355000000000004,1.0
404,tt0107358_10,zzmale,10/10,21 November 2003,0.224,0.742,0.034,-0.9062,-95.31,1.0
405,tt0107358_11,mikmarak,10/10,25 February 2020,0.02,0.807,0.173,0.8991,-5.045,1.0
406,tt0107358_12,arthur_tafero,9/10,25 August 2019,0.079,0.819,0.102,0.918,6.555555555555562,0.9
407,tt0107358_13,eabakkum,6/10,16 May 2011,0.109,0.801,0.09,-0.9543,-96.19166666666668,0.6
408,tt0107358_14,jboothmillard,5/10,14 July 2018,0.059,0.826,0.115,0.9261,92.60999999999999,0.5
409,tt0107358_15,orocolorado,6/10,18 February 2007,0.123,0.724,0.153,0.3493,12.441666666666666,0.6
410,tt0107358_16,BeckyLadakh,6/10,10 November 2009,0.083,0.866,0.051,-0.6747,-72.89166666666667,0.6
411,tt0107358_17,phosgene7,10/10,18 November 2006,0.055,0.818,0.128,0.9217,-3.915000000000002,1.0
412,tt0107358_18,bandw,7/10,14 February 2008,0.046,0.844,0.109,0.967,40.500000000000014,0.7
413,tt0107358_19,h1cheng,9/10,1 October 2006,0.067,0.813,0.121,0.8218,1.2111111111111132,0.9
414,tt0108145_0,zzmale,,8 April 2004,0.032,0.896,0.073,0.6713,,
415,tt0108227_0,mrpentax,8/10,11 October 1999,0.063,0.673,0.264,0.9831,23.943749999999987,0.8
416,tt0108227_1,gdlindberg,6/10,3 July 2000,0.12,0.775,0.105,-0.2023,-33.525,0.6
417,tt0108227_2,howardross,8/10,15 June 2000,0.207,0.746,0.047,-0.967,-97.93750000000001,0.8
418,tt0108227_3,Julie-21,7/10,24 February 2000,0.097,0.732,0.171,0.8774,34.10000000000001,0.7
419,tt0108227_4,Sailrv,4/10,10 October 1999,0.037,0.818,0.145,0.743,117.87499999999997,0.4
420,tt0108608_0,Stracke,9/10,12 April 1999,0.1,0.659,0.241,0.9894,10.522222222222211,0.9
421,tt0108608_1,zzmale,10/10,19 November 2003,0.109,0.711,0.18,0.9055,-4.725000000000001,1.0
422,tt0108615_0,jonasjobbar,6/10,28 September 2003,0.043,0.859,0.098,0.4215,18.45833333333334,0.6
423,tt0108644_0,zzmale,,31 March 2004,0.129,0.811,0.061,-0.7717,,
424,tt0108652_0,shi612,10/10,11 September 2005,0.032,0.809,0.159,0.9947,-0.2650000000000041,1.0
425,tt0108652_1,zzmale,,31 March 2004,0.047,0.906,0.048,-0.2344,,
426,tt0109418_0,zzmale,10/10,26 November 2003,0.0,0.901,0.099,0.6326,-18.369999999999997,1.0
427,tt0109946_0,zzmale,10/10,3 December 2003,0.0,0.96,0.04,0.3612,-31.94,1.0
428,tt0110051_0,rougie_88,8/10,9 May 2009,0.058,0.76,0.182,0.9909,24.431249999999988,0.8
429,tt0110051_1,rikkihon,7/10,21 March 2005,0.124,0.804,0.072,-0.8074,-86.24285714285713,0.7
430,tt0110051_2,chromo,9/10,26 May 2000,0.018,0.775,0.207,0.9732,9.622222222222211,0.9
431,tt0110051_3,lionel2,5/10,20 July 2003,0.106,0.812,0.081,0.1779,17.789999999999996,0.5
432,tt0110081_0,silentcheesedude,10/10,26 February 2005,0.071,0.762,0.167,0.9921,-0.3950000000000009,1.0
433,tt0110081_1,intuitive7,,15 June 2002,0.049,0.778,0.173,0.9969,,
434,tt0110081_2,simon_booth,10/10,19 July 2003,0.078,0.793,0.129,0.9916,-0.41999999999999815,1.0
435,tt0110081_3,amandla-10-725802,10/10,24 March 2011,0.033,0.808,0.16,0.9485,-2.574999999999994,1.0
436,tt0110081_4,marissas75,9/10,14 February 2006,0.096,0.771,0.134,0.892,5.111111111111103,0.9
437,tt0110081_5,DeeNine-2,9/10,20 April 2006,0.062,0.752,0.186,0.9992,11.06666666666667,0.9
438,tt0110081_6,senortuffy,9/10,29 June 2003,0.074,0.756,0.17,0.995,10.833333333333336,0.9
439,tt0110081_7,petec-2,10/10,21 December 1999,0.101,0.701,0.198,0.9702,-1.4900000000000024,1.0
440,tt0110081_8,jedmalkavian,10/10,31 March 2006,0.061,0.741,0.198,0.9694,-1.529999999999998,1.0
441,tt0110081_9,chaos-rampant,,14 October 2015,0.076,0.848,0.076,-0.7326,,
442,tt0110081_10,bob the moo,,25 January 2003,0.096,0.696,0.209,0.9977,,
443,tt0110081_11,diuscorvus,10/10,27 December 2006,0.121,0.734,0.145,0.6165,-19.174999999999997,1.0
444,tt0110081_12,tedg,,17 January 2006,0.013,0.834,0.153,0.9919,,
445,tt0110081_13,jieer-95276,9/10,5 April 2020,0.151,0.733,0.116,-0.0015,-44.52777777777778,0.9
446,tt0110081_14,v-66421-14039,10/10,31 March 2020,0.145,0.742,0.112,-0.12,-56.00000000000001,1.0
447,tt0110081_15,ritu_ruch,10/10,11 October 2015,0.1,0.765,0.134,0.683,-15.849999999999998,1.0
448,tt0110081_16,InfoBabe,10/10,7 August 2004,0.142,0.783,0.075,-0.8527,-92.635,1.0
449,tt0110081_17,JasonT413,10/10,4 March 2003,0.019,0.783,0.198,0.9231,-3.8449999999999984,1.0
450,tt0110081_18,kodai,8/10,16 September 2003,0.081,0.835,0.084,0.3197,-17.51875,0.8
451,tt0110081_19,dromasca,9/10,6 May 2003,0.05,0.768,0.181,0.9908,10.600000000000003,0.9
452,tt0110081_20,directjw,,7 November 2003,0.06,0.659,0.281,0.9732,,
453,tt0110081_21,kingtermite,10/10,26 March 2001,0.037,0.776,0.187,0.9274,-3.63,1.0
454,tt0110081_22,valentinionut,9/10,10 November 2020,0.072,0.814,0.114,0.6908,-6.066666666666677,0.9
455,tt0110081_23,ilenilaura,10/10,8 June 2020,0.0,0.936,0.064,0.3604,-31.979999999999997,1.0
456,tt0110081_24,w-71474,10/10,23 April 2020,0.141,0.717,0.142,-0.6313,-81.565,1.0
457,tt0110625_0,EyeDunno,9/10,20 January 2006,0.066,0.826,0.108,0.9683,9.350000000000007,0.9
458,tt0110625_1,poe426,8/10,6 February 2012,0.102,0.817,0.081,-0.7187,-82.41875,0.8
459,tt0111752_0,MartinHafer,8/10,2 September 2006,0.092,0.761,0.147,0.9238,20.23749999999999,0.8
460,tt0111752_1,kervinjp,,10 February 2002,0.098,0.798,0.104,-0.12,,
461,tt0111752_2,joychien-67829,9/10,17 June 2019,0.0,0.865,0.135,0.9095,6.0833333333333295,0.9
462,tt0111752_3,zzmale,10/10,19 November 2003,0.182,0.743,0.075,-0.9246,-96.22999999999999,1.0
463,tt0111752_4,sidug,2/10,27 March 2010,0.134,0.754,0.111,-0.9542,-88.55000000000001,0.2
464,tt0111786_0,howard.schumann,10/10,4 June 2007,0.088,0.764,0.148,0.9938,-0.30999999999999917,1.0
465,tt0111786_1,QiDi,10/10,22 May 2004,0.065,0.768,0.167,0.9835,-0.824999999999998,1.0
466,tt0111786_2,numbnut,10/10,17 December 2005,0.067,0.753,0.179,0.9976,-0.11999999999999789,1.0
467,tt0111786_3,jkchang,8/10,20 September 2002,0.083,0.858,0.059,-0.8426,-90.1625,0.8
468,tt0111786_4,eagletc,10/10,22 May 2002,0.032,0.853,0.116,0.7644,-11.780000000000001,1.0
469,tt0111786_5,lihans0518,9/10,21 December 2005,0.061,0.787,0.151,0.8963,5.350000000000002,0.9
470,tt0111786_6,yingyuan,10/10,4 May 2002,0.062,0.851,0.087,0.1901,-40.495000000000005,1.0
471,tt0111786_7,leifeng75,10/10,13 February 2006,0.017,0.904,0.079,0.6694,-16.53,1.0
472,tt0111786_8,ems97,10/10,26 March 2011,0.01,0.797,0.193,0.9705,-1.475000000000004,1.0
473,tt0111786_9,oliverlee97,10/10,20 June 2001,0.083,0.707,0.211,0.7383,-13.085000000000003,1.0
474,tt0111786_10,liangzihan,9/10,25 April 2021,0.053,0.789,0.158,0.9964,10.911111111111106,0.9
475,tt0111786_11,y-26698,9/10,6 June 2020,0.16,0.561,0.28,0.4201,-21.10555555555556,0.9
476,tt0111786_12,clivy,8/10,10 August 2017,0.051,0.783,0.166,0.9974,24.837499999999984,0.8
477,tt0111786_13,JamCD,,27 August 2001,0.0,0.786,0.214,0.8151,,
478,tt0113825_0,academic3000,,20 April 2005,0.043,0.854,0.103,0.796,,
479,tt0113825_1,FilmCriticLalitRao,10/10,5 August 2008,0.025,0.819,0.156,0.9792,-1.0399999999999965,1.0
480,tt0114243_0,breezyweasel,10/10,1 September 2003,0.091,0.758,0.151,0.9857,-0.714999999999999,1.0
481,tt0114243_1,fiz-2,8/10,9 February 2006,0.112,0.794,0.094,-0.8151,-88.44375000000001,0.8
482,tt0114243_2,euroasiangenetic,3/10,10 December 2018,0.113,0.743,0.144,0.8324,205.40000000000003,0.3
483,tt0114243_3,rlcsljo,10/10,28 September 2002,0.211,0.715,0.074,-0.9453,-97.265,1.0
484,tt0114243_4,yossarian100,8/10,2 January 2004,0.19,0.636,0.174,-0.5145,-69.65625,0.8
485,tt0114243_5,=G=,7/10,3 August 2003,0.192,0.743,0.065,-0.9739,-98.13571428571429,0.7
486,tt0114243_6,uwmasianfilm,6/10,9 December 2005,0.128,0.699,0.173,0.9186,59.88333333333335,0.6
487,tt0114243_7,oandark,1/10,11 June 2020,0.153,0.636,0.211,0.8238,811.9,0.1
488,tt0114243_8,matrioshkaty,8/10,19 April 2015,0.161,0.79,0.049,-0.9897,-99.35625,0.8
489,tt0115028_0,davidjjenkins7,8/10,21 March 2010,0.081,0.823,0.096,0.278,-20.125000000000004,0.8
490,tt0115028_1,zzmale,,7 April 2004,0.115,0.801,0.084,-0.6154,,
491,tt0115669_0,Wulfstan10,9/10,22 March 2005,0.043,0.684,0.273,0.9971,10.950000000000003,0.9
492,tt0115669_1,slyfur,10/10,28 April 2001,0.044,0.895,0.06,0.5586,-22.07,1.0
493,tt0115669_2,howard.schumann,,2 December 2002,0.091,0.745,0.164,0.995,,
494,tt0115669_3,pyotr-3,10/10,19 April 2003,0.028,0.83,0.142,0.9445,-2.774999999999994,1.0
495,tt0115669_4,zzmale,10/10,21 November 2003,0.09,0.808,0.101,0.444,-27.800000000000004,1.0
496,tt0115669_5,weihong,,12 March 2001,0.0,0.831,0.169,0.9273,,
497,tt0115669_6,ccthemovieman-1,7/10,14 July 2006,0.065,0.863,0.072,-0.1669,-40.49285714285714,0.7
498,tt0115669_7,N6APV,10/10,22 December 2000,0.172,0.638,0.19,0.1677,-41.615,1.0
499,tt0115669_8,marysol,,11 June 2000,0.01,0.793,0.197,0.9851,,
500,tt0115669_9,kaibab-2,8/10,10 August 1999,0.018,0.758,0.224,0.9766,23.537499999999987,0.8
501,tt0115669_10,FlixFan-2,9/10,26 August 1999,0.041,0.765,0.194,0.9689,9.383333333333335,0.9
502,tt0115669_11,freakus,10/10,28 June 1999,0.062,0.786,0.152,0.5927,-20.365,1.0
503,tt0115669_12,tritisan,9/10,20 September 2000,0.0,0.976,0.024,0.128,-37.33333333333333,0.9
504,tt0115669_13,Babs-6,9/10,3 June 1999,0.038,0.711,0.252,0.903,5.7222222222222205,0.9
505,tt0115669_14,Cipher-J,,21 April 2004,0.111,0.809,0.08,-0.9237,,
506,tt0115669_15,FilmCriticLalitRao,10/10,30 September 2014,0.026,0.838,0.137,0.9674,-1.6299999999999981,1.0
507,tt0115669_16,Nonnie-2,,14 July 1999,0.0,0.774,0.226,0.9308,,
508,tt0115669_17,abe-6,9/10,19 March 2002,0.0,0.609,0.391,0.9809,10.050000000000004,0.9
509,tt0115669_18,Mitch-38,8/10,28 March 2001,0.064,0.696,0.241,0.9956,24.724999999999998,0.8
